instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,datetime
12207,2012-05-28,2.0,1.0,5,19,0,1,0.0,1.0,65002.4,147038.9696,550000.0000000001,89777.7555,114,247,395.0,2012-05-28 19:00:00
12208,2012-05-28,2.0,1.0,5,20,0,1,0.0,1.0,62925.94000000001,142669.03040000002,620000.0,89777.7555,114,203,317.0,2012-05-28 20:00:00
12209,2012-05-28,2.0,1.0,5,21,0,1,0.0,1.0,60849.48,138327.8408,660000.0,85296.38680000001,66,181,247.0,2012-05-28 21:00:00
12210,2012-05-28,2.0,1.0,5,22,0,1,0.0,1.0,58773.02,129616.712,700000.0,49385.2846,47,110,157.0,2012-05-28 22:00:00
12211,2012-05-28,2.0,1.0,5,23,0,1,0.0,1.0,56696.56,129616.712,740000.0,49385.2846,22,60,82.0,2012-05-28 23:00:00
12212,2012-05-29,2.0,1.0,5,0,0,2,1.0,1.0,54620.1,120905.5832,790000.0,58348.022,12,33,45.0,2012-05-29 00:00:00
12213,2012-05-29,2.0,1.0,5,1,0,2,1.0,1.0,54620.1,120905.5832,790000.0,58348.022,1,13,14.0,2012-05-29 01:00:00
12214,2012-05-29,2.0,1.0,5,2,0,2,1.0,1.0,52543.63999999999,112194.45439999996,830000.0,40392.4709,0,8,8.0,2012-05-29 02:00:00
12215,2012-05-29,2.0,1.0,5,3,0,2,1.0,1.0,52543.63999999999,112194.45439999996,790000.0,85296.38680000001,1,2,3.0,2012-05-29 03:00:00
12216,2012-05-29,2.0,1.0,5,4,0,2,1.0,1.0,50467.18,103483.3256,780000.0,67340.8357,0,5,5.0,2012-05-29 04:00:00
12217,2012-05-29,2.0,1.0,5,5,0,2,1.0,1.0,50467.18,103483.3256,780000.0,67340.8357,1,32,33.0,2012-05-29 05:00:00
12218,2012-05-29,2.0,1.0,5,6,0,2,1.0,1.0,50467.18,103483.3256,780000.0,67340.8357,9,145,154.0,2012-05-29 06:00:00
12219,2012-05-29,2.0,1.0,5,7,0,2,1.0,1.0,50467.18,103483.3256,780000.0,67340.8357,19,431,450.0,2012-05-29 07:00:00
12220,2012-05-29,2.0,1.0,5,8,0,2,1.0,1.0,54620.1,120905.5832,740000.0,58348.022,46,499,634.0,2012-05-29 08:00:00
12221,2012-05-29,2.0,1.0,5,9,0,2,1.0,1.0,56696.56,125246.7728,700000.0,76303.5731,26,231,257.0,2012-05-29 09:00:00
12222,2012-05-29,2.0,1.0,5,10,0,2,1.0,1.0,58773.02,129616.712,700000.0,89777.7555,67,116,183.0,2012-05-29 10:00:00
12223,2012-05-29,2.0,1.0,5,11,0,2,1.0,1.0,60849.48,133957.9016,620000.0,89777.7555,50,147,197.0,2012-05-29 11:00:00
12224,2012-05-29,2.0,1.0,5,12,0,2,1.0,1.0,65002.4,147038.9696,550000.0000000001,98770.5692,56,181,237.0,2012-05-29 12:00:00
12225,2012-05-29,2.0,1.0,5,13,0,2,1.0,1.0,67078.86,151380.15920000002,520000.0,116726.1203,63,176,239.0,2012-05-29 13:00:00
12226,2012-05-29,2.0,1.0,5,14,0,2,1.0,1.0,67078.86,151380.15920000002,520000.0,125688.8577,80,158,238.0,2012-05-29 14:00:00
12227,2012-05-29,2.0,1.0,5,15,0,2,1.0,1.0,67078.86,151380.15920000002,490000.0,116726.1203,71,185,256.0,2012-05-29 15:00:00
12228,2012-05-29,2.0,1.0,5,16,0,2,1.0,1.0,67078.86,151380.15920000002,490000.0,143614.33249999996,73,320,393.0,2012-05-29 16:00:00
12229,2012-05-29,2.0,1.0,5,17,0,2,1.0,1.0,67078.86,147038.9696,460000.0,125688.8577,107,499,642.5,2012-05-29 17:00:00
12230,2012-05-29,2.0,1.0,5,18,0,2,1.0,1.0,65002.4,142669.03040000002,490000.0,143614.33249999996,78,499,642.5,2012-05-29 18:00:00
12231,2012-05-29,2.0,1.0,5,19,0,2,1.0,1.0,62925.94000000001,133957.9016,520000.0,107733.3066,69,457,526.0,2012-05-29 19:00:00
12232,2012-05-29,2.0,1.0,5,20,0,2,1.0,3.0,54620.1,116535.64399999996,610000.0,143614.33249999996,36,168,204.0,2012-05-29 20:00:00
12233,2012-05-29,2.0,1.0,5,21,0,2,1.0,3.0,44237.8,86061.068,880000.0,134681.6714,3,68,71.0,2012-05-29 21:00:00
12234,2012-05-29,2.0,1.0,5,22,0,2,1.0,2.0,46314.26,90402.2576,880000.0,26948.3648,2,53,55.0,2012-05-29 22:00:00
12235,2012-05-29,2.0,1.0,5,23,0,2,1.0,3.0,46314.26,86061.068,940000.0,0.0,10,40,50.0,2012-05-29 23:00:00
12236,2012-05-30,2.0,1.0,5,0,0,3,1.0,3.0,48390.72,94772.1968,890000.0,31429.7335,4,32,36.0,2012-05-30 00:00:00
12237,2012-05-30,2.0,1.0,5,1,0,3,1.0,3.0,48390.72,94772.1968,890000.0,58348.022,0,4,4.0,2012-05-30 01:00:00
12238,2012-05-30,2.0,1.0,5,2,0,3,1.0,3.0,46314.26,86061.068,940000.0,26948.3648,1,4,5.0,2012-05-30 02:00:00
12239,2012-05-30,2.0,1.0,5,3,0,3,1.0,3.0,46314.26,90402.2576,880000.0,40392.4709,0,5,5.0,2012-05-30 03:00:00
12240,2012-05-30,2.0,1.0,5,4,0,3,1.0,2.0,46314.26,90402.2576,880000.0,40392.4709,0,6,6.0,2012-05-30 04:00:00
12241,2012-05-30,2.0,1.0,5,5,0,3,1.0,2.0,46314.26,99113.38640000002,780000.0,40392.4709,1,40,41.0,2012-05-30 05:00:00
12242,2012-05-30,2.0,1.0,5,6,0,3,1.0,2.0,44237.8,94772.1968,780000.0,31429.7335,5,139,144.0,2012-05-30 06:00:00
12243,2012-05-30,2.0,1.0,5,7,0,3,1.0,3.0,44237.8,94772.1968,780000.0,58348.022,14,469,483.0,2012-05-30 07:00:00
12244,2012-05-30,2.0,1.0,5,8,0,3,1.0,2.0,44237.8,99113.38640000002,730000.0,49385.2846,29,499,642.5,2012-05-30 08:00:00
12245,2012-05-30,2.0,1.0,5,9,0,3,1.0,2.0,46314.26,103483.3256,690000.0,58348.022,23,282,305.0,2012-05-30 09:00:00
12246,2012-05-30,2.0,1.0,5,10,0,3,1.0,2.0,46314.26,103483.3256,690000.0,85296.38680000001,39,138,177.0,2012-05-30 10:00:00
12247,2012-05-30,2.0,1.0,5,11,0,3,1.0,2.0,50467.18,107824.5152,650000.0,58348.022,53,155,208.0,2012-05-30 11:00:00
12248,2012-05-30,2.0,1.0,5,12,0,3,1.0,1.0,54620.1,116535.64399999996,540000.0,0.0,33,220,253.0,2012-05-30 12:00:00
12249,2012-05-30,2.0,1.0,5,13,0,3,1.0,1.0,54620.1,116535.64399999996,510000.0,0.0,53,236,289.0,2012-05-30 13:00:00
12250,2012-05-30,2.0,1.0,5,14,0,3,1.0,1.0,56696.56,116535.64399999996,420000.0,40392.4709,44,208,252.0,2012-05-30 14:00:00
12251,2012-05-30,2.0,1.0,5,15,0,3,1.0,1.0,56696.56,120905.5832,510000.0,40392.4709,54,221,275.0,2012-05-30 15:00:00
12252,2012-05-30,2.0,1.0,5,16,0,3,1.0,1.0,56696.56,120905.5832,510000.0,49385.2846,46,352,398.0,2012-05-30 16:00:00
12253,2012-05-30,2.0,1.0,5,17,0,3,1.0,1.0,58773.02,120905.5832,480000.0,26948.3648,83,499,642.5,2012-05-30 17:00:00
12254,2012-05-30,2.0,1.0,5,18,0,3,1.0,1.0,58773.02,120905.5832,480000.0,49385.2846,50,499,642.5,2012-05-30 18:00:00
12255,2012-05-30,2.0,1.0,5,19,0,3,1.0,1.0,56696.56,120905.5832,540000.0,49385.2846,50,499,556.0,2012-05-30 19:00:00
12256,2012-05-30,2.0,1.0,5,20,0,3,1.0,2.0,38008.420000000006,77349.9392,600000.0,40392.4709,57,374,431.0,2012-05-30 20:00:00
12257,2012-05-30,2.0,1.0,5,21,0,3,1.0,1.0,52543.63999999999,112194.45439999996,569999.9999999999,31429.7335,41,263,304.0,2012-05-30 21:00:00
12258,2012-05-30,2.0,1.0,5,22,0,3,1.0,1.0,50467.18,107824.5152,690000.0,31429.7335,26,191,217.0,2012-05-30 22:00:00
12259,2012-05-30,2.0,1.0,5,23,0,3,1.0,1.0,50467.18,107824.5152,650000.0,31429.7335,39,121,160.0,2012-05-30 23:00:00
12260,2012-05-31,2.0,1.0,5,0,0,4,1.0,1.0,48390.72,103483.3256,690000.0,40392.4709,13,48,61.0,2012-05-31 00:00:00
12261,2012-05-31,2.0,1.0,5,1,0,4,1.0,1.0,48390.72,103483.3256,690000.0,26948.3648,4,22,26.0,2012-05-31 01:00:00
12262,2012-05-31,2.0,1.0,5,2,0,4,1.0,1.0,48390.72,103483.3256,650000.0,26948.3648,6,8,14.0,2012-05-31 02:00:00
12263,2012-05-31,2.0,1.0,5,3,0,4,1.0,1.0,46314.26,103483.3256,690000.0,26948.3648,0,8,8.0,2012-05-31 03:00:00
12264,2012-05-31,2.0,1.0,5,4,0,4,1.0,1.0,46314.26,103483.3256,690000.0,0.0,0,8,8.0,2012-05-31 04:00:00
12265,2012-05-31,2.0,1.0,5,5,0,4,1.0,1.0,46314.26,103483.3256,690000.0,76303.5731,1,32,33.0,2012-05-31 05:00:00
12266,2012-05-31,2.0,1.0,5,6,0,4,1.0,1.0,44237.8,99113.38640000002,730000.0,67340.8357,7,171,178.0,2012-05-31 06:00:00
12267,2012-05-31,2.0,1.0,5,7,0,4,1.0,1.0,44237.8,103483.3256,640000.0,85296.38680000001,18,489,507.0,2012-05-31 07:00:00
12268,2012-05-31,2.0,1.0,5,8,0,4,1.0,1.0,46314.26,107824.5152,569999.9999999999,76303.5731,18,499,642.5,2012-05-31 08:00:00
12269,2012-05-31,2.0,1.0,5,9,0,4,1.0,1.0,50467.18,107824.5152,470000.0,76303.5731,47,264,311.0,2012-05-31 09:00:00
12270,2012-05-31,2.0,1.0,5,10,0,4,1.0,1.0,54620.1,112194.45439999996,390000.0,116726.1203,65,155,220.0,2012-05-31 10:00:00
12271,2012-05-31,2.0,1.0,5,11,0,4,1.0,1.0,56696.56,116535.64399999996,370000.0,85296.38680000001,65,153,218.0,2012-05-31 11:00:00
12272,2012-05-31,2.0,1.0,5,12,0,4,1.0,1.0,56696.56,116535.64399999996,370000.0,58348.022,62,230,292.0,2012-05-31 12:00:00
12273,2012-05-31,2.0,1.0,5,13,0,4,1.0,1.0,58773.02,116535.64399999996,350000.0,40392.4709,77,216,293.0,2012-05-31 13:00:00
12274,2012-05-31,2.0,1.0,5,14,0,4,1.0,1.0,60849.48,120905.5832,310000.0,58348.022,61,193,254.0,2012-05-31 14:00:00
12275,2012-05-31,2.0,1.0,5,15,0,4,1.0,1.0,60849.48,120905.5832,330000.0,89777.7555,81,209,290.0,2012-05-31 15:00:00
12276,2012-05-31,2.0,1.0,5,16,0,4,1.0,1.0,60849.48,120905.5832,330000.0,85296.38680000001,103,384,487.0,2012-05-31 16:00:00
12277,2012-05-31,2.0,1.0,5,17,0,4,1.0,1.0,60849.48,120905.5832,310000.0,49385.2846,85,499,642.5,2012-05-31 17:00:00
12278,2012-05-31,2.0,1.0,5,18,0,4,1.0,1.0,58773.02,116535.64399999996,300000.0,58348.022,85,499,642.5,2012-05-31 18:00:00
12279,2012-05-31,2.0,1.0,5,19,0,4,1.0,1.0,56696.56,116535.64399999996,340000.0,49385.2846,104,487,591.0,2012-05-31 19:00:00
12280,2012-05-31,2.0,1.0,5,20,0,4,1.0,1.0,52543.63999999999,112194.45439999996,440000.0,49385.2846,88,391,479.0,2012-05-31 20:00:00
12281,2012-05-31,2.0,1.0,5,21,0,4,1.0,1.0,52543.63999999999,112194.45439999996,440000.0,49385.2846,41,318,359.0,2012-05-31 21:00:00
12282,2012-05-31,2.0,1.0,5,22,0,4,1.0,1.0,50467.18,107824.5152,500000.0,49385.2846,43,221,264.0,2012-05-31 22:00:00
12283,2012-05-31,2.0,1.0,5,23,0,4,1.0,1.0,50467.18,107824.5152,540000.0,67340.8357,26,114,140.0,2012-05-31 23:00:00
12284,2012-06-01,2.0,1.0,6,0,0,5,1.0,1.0,50467.18,107824.5152,500000.0,76303.5731,10,76,86.0,2012-06-01 00:00:00
12285,2012-06-01,2.0,1.0,6,1,0,5,1.0,1.0,48390.72,107824.5152,530000.0,67340.8357,0,34,34.0,2012-06-01 01:00:00
12286,2012-06-01,2.0,1.0,6,2,0,5,1.0,1.0,48390.72,107824.5152,569999.9999999999,67340.8357,3,13,16.0,2012-06-01 02:00:00
12287,2012-06-01,2.0,1.0,6,3,0,5,1.0,2.0,46314.26,99113.38640000002,730000.0,26948.3648,0,4,4.0,2012-06-01 03:00:00
12288,2012-06-01,2.0,1.0,6,4,0,5,1.0,2.0,46314.26,99113.38640000002,730000.0,26948.3648,1,5,6.0,2012-06-01 04:00:00
12289,2012-06-01,2.0,1.0,6,5,0,5,1.0,2.0,46314.26,99113.38640000002,780000.0,26948.3648,4,41,45.0,2012-06-01 05:00:00
12290,2012-06-01,2.0,1.0,6,6,0,5,1.0,3.0,46314.26,90402.2576,880000.0,40392.4709,5,136,141.0,2012-06-01 06:00:00
12291,2012-06-01,2.0,1.0,6,7,0,5,1.0,2.0,48390.72,94772.1968,890000.0,58348.022,33,369,402.0,2012-06-01 07:00:00
12292,2012-06-01,2.0,1.0,6,8,0,5,1.0,2.0,48390.72,94772.1968,890000.0,58348.022,19,499,642.5,2012-06-01 08:00:00
12293,2012-06-01,2.0,1.0,6,9,0,5,1.0,2.0,48390.72,94772.1968,830000.0,67340.8357,24,274,298.0,2012-06-01 09:00:00
12294,2012-06-01,2.0,1.0,6,10,0,5,1.0,2.0,50467.18,103483.3256,780000.0,85296.38680000001,49,155,204.0,2012-06-01 10:00:00
12295,2012-06-01,2.0,1.0,6,11,0,5,1.0,2.0,54620.1,120905.5832,740000.0,85296.38680000001,42,193,235.0,2012-06-01 11:00:00
12296,2012-06-01,2.0,1.0,6,12,0,5,1.0,2.0,54620.1,120905.5832,740000.0,107733.3066,72,238,310.0,2012-06-01 12:00:00
12297,2012-06-01,2.0,1.0,6,13,0,5,1.0,1.0,56696.56,125246.7728,700000.0,89777.7555,76,240,316.0,2012-06-01 13:00:00
12298,2012-06-01,2.0,1.0,6,14,0,5,1.0,3.0,56696.56,125246.7728,660000.0,85296.38680000001,55,199,254.0,2012-06-01 14:00:00
12299,2012-06-01,2.0,1.0,6,15,0,5,1.0,3.0,56696.56,125246.7728,660000.0,85296.38680000001,45,213,258.0,2012-06-01 15:00:00
12300,2012-06-01,2.0,1.0,6,16,0,5,1.0,3.0,58773.02,125246.7728,579999.9999999999,134681.6714,36,186,222.0,2012-06-01 16:00:00
12301,2012-06-01,2.0,1.0,6,17,0,5,1.0,3.0,54620.1,116535.64399999996,700000.0,76303.5731,25,202,227.0,2012-06-01 17:00:00
12302,2012-06-01,2.0,1.0,6,18,0,5,1.0,3.0,46314.26,90402.2576,880000.0,107733.3066,10,100,110.0,2012-06-01 18:00:00
12303,2012-06-01,2.0,1.0,6,19,0,5,1.0,3.0,46314.26,90402.2576,880000.0,107733.3066,4,41,45.0,2012-06-01 19:00:00
12304,2012-06-01,2.0,1.0,6,20,0,5,1.0,3.0,46314.26,86061.068,940000.0,76303.5731,1,38,39.0,2012-06-01 20:00:00
12305,2012-06-01,2.0,1.0,6,21,0,5,1.0,3.0,48390.72,99113.38640000002,780000.0,76303.5731,12,73,85.0,2012-06-01 21:00:00
12306,2012-06-01,2.0,1.0,6,22,0,5,1.0,3.0,44237.8,86061.068,880000.0,40392.4709,1,22,23.0,2012-06-01 22:00:00
12307,2012-06-01,2.0,1.0,6,23,0,5,1.0,3.0,44237.8,86061.068,880000.0,40392.4709,6,67,73.0,2012-06-01 23:00:00
12308,2012-06-02,2.0,1.0,6,0,0,6,0.0,2.0,40084.88000000001,81691.12879999999,830000.0,40392.4709,5,81,86.0,2012-06-02 00:00:00
12309,2012-06-02,2.0,1.0,6,1,0,6,0.0,2.0,40084.88000000001,81691.12879999999,830000.0,31429.7335,15,61,76.0,2012-06-02 01:00:00
12310,2012-06-02,2.0,1.0,6,2,0,6,0.0,2.0,38008.420000000006,77349.9392,880000.0,0.0,3,38,41.0,2012-06-02 02:00:00
12311,2012-06-02,2.0,1.0,6,3,0,6,0.0,1.0,40084.88000000001,81691.12879999999,730000.0,76303.5731,8,18,26.0,2012-06-02 03:00:00
12312,2012-06-02,2.0,1.0,6,4,0,6,0.0,1.0,38008.420000000006,77349.9392,680000.0,85296.38680000001,2,11,13.0,2012-06-02 04:00:00
12313,2012-06-02,2.0,1.0,6,5,0,6,0.0,1.0,33855.5,68610.0608,720000.0,58348.022,1,11,12.0,2012-06-02 05:00:00
12314,2012-06-02,2.0,1.0,6,6,0,6,0.0,2.0,33855.5,68610.0608,770000.0,58348.022,5,31,36.0,2012-06-02 06:00:00
12315,2012-06-02,2.0,1.0,6,7,0,6,0.0,1.0,35931.96000000001,72980.0,720000.0,31429.7335,9,77,86.0,2012-06-02 07:00:00
12316,2012-06-02,2.0,1.0,6,8,0,6,0.0,1.0,38008.420000000006,77349.9392,640000.0,49385.2846,30,180,210.0,2012-06-02 08:00:00
12317,2012-06-02,2.0,1.0,6,9,0,6,0.0,1.0,40084.88000000001,81691.12879999999,600000.0,76303.5731,89,243,332.0,2012-06-02 09:00:00
12318,2012-06-02,2.0,1.0,6,10,0,6,0.0,1.0,44237.8,107824.5152,530000.0,89777.7555,114,348,493.0,2012-06-02 10:00:00
12319,2012-06-02,2.0,1.0,6,11,0,6,0.0,1.0,42161.34,86061.068,460000.0,85296.38680000001,114,357,536.0,2012-06-02 11:00:00
12320,2012-06-02,2.0,1.0,6,12,0,6,0.0,1.0,46314.26,107824.5152,430000.0,107733.3066,114,418,642.5,2012-06-02 12:00:00
12321,2012-06-02,2.0,1.0,6,13,0,6,0.0,1.0,46314.26,107824.5152,410000.0,76303.5731,114,400,642.5,2012-06-02 13:00:00
12322,2012-06-02,2.0,1.0,6,14,0,6,0.0,1.0,48390.72,107824.5152,380000.0,89777.7555,114,388,642.5,2012-06-02 14:00:00
12323,2012-06-02,2.0,1.0,6,15,0,6,0.0,1.0,48390.72,107824.5152,380000.0,76303.5731,114,405,642.5,2012-06-02 15:00:00
12324,2012-06-02,2.0,1.0,6,16,0,6,0.0,1.0,48390.72,107824.5152,380000.0,76303.5731,114,369,642.5,2012-06-02 16:00:00
12325,2012-06-02,2.0,1.0,6,17,0,6,0.0,1.0,48390.72,107824.5152,360000.0,0.0,114,338,586.0,2012-06-02 17:00:00
12326,2012-06-02,2.0,1.0,6,18,0,6,0.0,1.0,48390.72,107824.5152,360000.0,0.0,114,341,512.0,2012-06-02 18:00:00
12327,2012-06-02,2.0,1.0,6,19,0,6,0.0,1.0,48390.72,107824.5152,360000.0,49385.2846,114,369,554.0,2012-06-02 19:00:00
12328,2012-06-02,2.0,1.0,6,20,0,6,0.0,1.0,46314.26,107824.5152,350000.0,85296.38680000001,114,260,399.0,2012-06-02 20:00:00
12329,2012-06-02,2.0,1.0,6,21,0,6,0.0,1.0,44237.8,107824.5152,400000.0,31429.7335,96,220,316.0,2012-06-02 21:00:00
12330,2012-06-02,2.0,1.0,6,22,0,6,0.0,1.0,42161.34,86061.068,460000.0,40392.4709,52,176,228.0,2012-06-02 22:00:00
12331,2012-06-02,2.0,1.0,6,23,0,6,0.0,1.0,40084.88000000001,81691.12879999999,520000.0,31429.7335,53,185,238.0,2012-06-02 23:00:00
12332,2012-06-03,2.0,1.0,6,0,0,0,0.0,1.0,38008.420000000006,77349.9392,600000.0,49385.2846,27,142,169.0,2012-06-03 00:00:00
12333,2012-06-03,2.0,1.0,6,1,0,0,0.0,1.0,38008.420000000006,77349.9392,560000.0000000001,40392.4709,21,100,121.0,2012-06-03 01:00:00
12334,2012-06-03,2.0,1.0,6,2,0,0,0.0,1.0,35931.96000000001,72980.0,590000.0,31429.7335,22,67,89.0,2012-06-03 02:00:00
12335,2012-06-03,2.0,1.0,6,3,0,0,0.0,1.0,35931.96000000001,72980.0,630000.0,31429.7335,16,34,50.0,2012-06-03 03:00:00
12336,2012-06-03,2.0,1.0,6,4,0,0,0.0,1.0,33855.5,68610.0608,720000.0,26948.3648,1,12,13.0,2012-06-03 04:00:00
12337,2012-06-03,2.0,1.0,6,5,0,0,0.0,1.0,33855.5,68610.0608,680000.0,0.0,1,11,12.0,2012-06-03 05:00:00
12338,2012-06-03,2.0,1.0,6,6,0,0,0.0,1.0,29702.58,59898.932,820000.0,31429.7335,6,16,22.0,2012-06-03 06:00:00
12339,2012-06-03,2.0,1.0,6,7,0,0,0.0,1.0,33855.5,68610.0608,680000.0,31429.7335,6,29,35.0,2012-06-03 07:00:00
12340,2012-06-03,2.0,1.0,6,8,0,0,0.0,1.0,38008.420000000006,77349.9392,600000.0,26948.3648,30,110,140.0,2012-06-03 08:00:00
12341,2012-06-03,2.0,1.0,6,9,0,0,0.0,1.0,44237.8,107824.5152,460000.0,58348.022,70,230,300.0,2012-06-03 09:00:00
12342,2012-06-03,2.0,1.0,6,10,0,0,0.0,1.0,46314.26,107824.5152,430000.0,67340.8357,114,277,404.0,2012-06-03 10:00:00
12343,2012-06-03,2.0,1.0,6,11,0,0,0.0,1.0,48390.72,107824.5152,410000.0,76303.5731,114,312,511.0,2012-06-03 11:00:00
12344,2012-06-03,2.0,1.0,6,12,0,0,0.0,1.0,50467.18,107824.5152,390000.0,89777.7555,114,408,642.5,2012-06-03 12:00:00
12345,2012-06-03,2.0,1.0,6,13,0,0,0.0,1.0,52543.63999999999,112194.45439999996,360000.0,85296.38680000001,114,421,642.5,2012-06-03 13:00:00
12346,2012-06-03,2.0,1.0,6,14,0,0,0.0,1.0,52543.63999999999,112194.45439999996,360000.0,98770.5692,114,411,642.5,2012-06-03 14:00:00
12347,2012-06-03,2.0,1.0,6,15,0,0,0.0,1.0,54620.1,112194.45439999996,340000.0,0.0,114,408,642.5,2012-06-03 15:00:00
12348,2012-06-03,2.0,1.0,6,16,0,0,0.0,1.0,54620.1,112194.45439999996,340000.0,89777.7555,114,436,642.5,2012-06-03 16:00:00
12349,2012-06-03,2.0,1.0,6,17,0,0,0.0,1.0,54620.1,112194.45439999996,340000.0,76303.5731,114,386,578.0,2012-06-03 17:00:00
12350,2012-06-03,2.0,1.0,6,18,0,0,0.0,1.0,54620.1,112194.45439999996,340000.0,76303.5731,114,343,496.0,2012-06-03 18:00:00
12351,2012-06-03,2.0,1.0,6,19,0,0,0.0,1.0,52543.63999999999,112194.45439999996,340000.0,85296.38680000001,114,337,453.0,2012-06-03 19:00:00
12352,2012-06-03,2.0,1.0,6,20,0,0,0.0,1.0,50467.18,107824.5152,390000.0,58348.022,84,230,314.0,2012-06-03 20:00:00
12353,2012-06-03,2.0,1.0,6,21,0,0,0.0,1.0,46314.26,107824.5152,430000.0,49385.2846,66,180,246.0,2012-06-03 21:00:00
12354,2012-06-03,2.0,1.0,6,22,0,0,0.0,1.0,46314.26,107824.5152,500000.0,116726.1203,61,165,226.0,2012-06-03 22:00:00
12355,2012-06-03,2.0,1.0,6,23,0,0,0.0,1.0,42161.34,86061.068,530000.0,31429.7335,26,82,108.0,2012-06-03 23:00:00
12356,2012-06-04,2.0,1.0,6,0,0,1,1.0,1.0,42161.34,86061.068,530000.0,0.0,11,38,49.0,2012-06-04 00:00:00
12357,2012-06-04,2.0,1.0,6,1,0,1,1.0,3.0,40084.88000000001,81691.12879999999,600000.0,49385.2846,4,10,14.0,2012-06-04 01:00:00
12358,2012-06-04,2.0,1.0,6,2,0,1,1.0,1.0,40084.88000000001,81691.12879999999,600000.0,67340.8357,1,10,11.0,2012-06-04 02:00:00
12359,2012-06-04,2.0,1.0,6,3,0,1,1.0,2.0,40084.88000000001,81691.12879999999,600000.0,49385.2846,0,5,5.0,2012-06-04 03:00:00
12360,2012-06-04,2.0,1.0,6,4,0,1,1.0,1.0,38008.420000000006,77349.9392,640000.0,26948.3648,2,6,8.0,2012-06-04 04:00:00
12361,2012-06-04,2.0,1.0,6,5,0,1,1.0,1.0,35931.96000000001,72980.0,680000.0,0.0,2,33,35.0,2012-06-04 05:00:00
12362,2012-06-04,2.0,1.0,6,6,0,1,1.0,1.0,35931.96000000001,72980.0,680000.0,0.0,4,135,139.0,2012-06-04 06:00:00
12363,2012-06-04,2.0,1.0,6,7,0,1,1.0,1.0,40084.88000000001,81691.12879999999,600000.0,67340.8357,13,499,517.0,2012-06-04 07:00:00
12364,2012-06-04,2.0,1.0,6,8,0,1,1.0,1.0,44237.8,107824.5152,490000.0,67340.8357,22,499,642.5,2012-06-04 08:00:00
12365,2012-06-04,2.0,1.0,6,9,0,1,1.0,1.0,46314.26,107824.5152,430000.0,85296.38680000001,38,244,282.0,2012-06-04 09:00:00
12366,2012-06-04,2.0,1.0,6,10,0,1,1.0,1.0,48390.72,107824.5152,410000.0,139163.0401,67,120,187.0,2012-06-04 10:00:00
12367,2012-06-04,2.0,1.0,6,11,0,1,1.0,1.0,48390.72,107824.5152,380000.0,143614.33249999996,71,168,239.0,2012-06-04 11:00:00
12368,2012-06-04,2.0,1.0,6,12,0,1,1.0,1.0,48390.72,107824.5152,410000.0,134681.6714,62,220,282.0,2012-06-04 12:00:00
12369,2012-06-04,2.0,1.0,6,13,0,1,1.0,1.0,48390.72,107824.5152,410000.0,107733.3066,85,189,274.0,2012-06-04 13:00:00
12370,2012-06-04,2.0,1.0,6,14,0,1,1.0,1.0,46314.26,107824.5152,410000.0,143614.33249999996,84,186,270.0,2012-06-04 14:00:00
12371,2012-06-04,2.0,1.0,6,15,0,1,1.0,1.0,50467.18,107824.5152,390000.0,89777.7555,77,215,292.0,2012-06-04 15:00:00
12372,2012-06-04,2.0,1.0,6,16,0,1,1.0,1.0,50467.18,107824.5152,390000.0,139163.0401,73,375,448.0,2012-06-04 16:00:00
12373,2012-06-04,2.0,1.0,6,17,0,1,1.0,1.0,48390.72,107824.5152,380000.0,134681.6714,101,499,642.5,2012-06-04 17:00:00
12374,2012-06-04,2.0,1.0,6,18,0,1,1.0,1.0,48390.72,107824.5152,380000.0,116726.1203,103,499,642.5,2012-06-04 18:00:00
12375,2012-06-04,2.0,1.0,6,19,0,1,1.0,1.0,46314.26,107824.5152,380000.0,125688.8577,91,499,642.5,2012-06-04 19:00:00
12376,2012-06-04,2.0,1.0,6,20,0,1,1.0,1.0,44237.8,107824.5152,400000.0,107733.3066,71,390,461.0,2012-06-04 20:00:00
12377,2012-06-04,2.0,1.0,6,21,0,1,1.0,1.0,42161.34,86061.068,490000.0,76303.5731,40,225,265.0,2012-06-04 21:00:00
12378,2012-06-04,2.0,1.0,6,22,0,1,1.0,1.0,40084.88000000001,81691.12879999999,520000.0,85296.38680000001,41,127,168.0,2012-06-04 22:00:00
12379,2012-06-04,2.0,1.0,6,23,0,1,1.0,1.0,42161.34,86061.068,490000.0,89777.7555,8,78,86.0,2012-06-04 23:00:00
12380,2012-06-05,2.0,1.0,6,0,0,2,1.0,1.0,38008.420000000006,77349.9392,680000.0,125688.8577,6,28,34.0,2012-06-05 00:00:00
12381,2012-06-05,2.0,1.0,6,1,0,2,1.0,2.0,35931.96000000001,72980.0,770000.0,98770.5692,2,18,20.0,2012-06-05 01:00:00
12382,2012-06-05,2.0,1.0,6,2,0,2,1.0,3.0,35931.96000000001,72980.0,720000.0,89777.7555,0,8,8.0,2012-06-05 02:00:00
12383,2012-06-05,2.0,1.0,6,3,0,2,1.0,3.0,33855.5,68610.0608,820000.0,58348.022,0,5,5.0,2012-06-05 03:00:00
12384,2012-06-05,2.0,1.0,6,4,0,2,1.0,3.0,33855.5,68610.0608,820000.0,58348.022,1,4,5.0,2012-06-05 04:00:00
